name
Софийский бульвар
Новодеревенская улица
Железнодорожная улица
улица Руставели
Шафировский проспект
улица Натальи Грудининой
Шафировский проспект
улица Бабушкина
улица Новосёлов
Пискарёвский путепровод
проспект Энергетиков
Морская улица
Захарьевская улица
Волковка
Нефтяная дорога
Глухоозёрское шоссе
Нефтяная дорога
улица Самойловой
Нефтяная дорога
Светлановская площадь
Малое озеро
улица Мосина
2-я Берёзовая аллея
Глиняная улица
Мельничная улица
улица Кропоткина
улица Машиностроителей
улица Металлургов
Яковская улица
Воронцов переулок
Зеленогорское шоссе
Зеленогорское шоссе
улица Токарева
Рашетова улица
Ординарная улица
улица Всеволода Вишневского
Тосна
Барочная улица
Дворец спортивных игр «Зенит»
Кафедра гидромашиностроения им. Вознесенского энергомашиностроительного факультета
2-й профессорский корпус
улица Оскаленко
17 отдел
4-й Верхний переулок
Боковая аллея
набережная реки Крестовки
Большая аллея
Лесная улица
Коннолахтинская дорога
Коннолахтинская дорога
Полянская дорога
улица Валерия Гаврилина
ВТБ
ТК Академический
Академ-Парк
Серный остров
Поликлиника №90
Городская поликлиника №112
Пулковское шоссе
О’КЕЙ
Школа № 692
Центр современного искусства им. С. Курёхина
Акушерский колледж
7-я дорога
Первомайская улица
Соборная улица
улица Труда
Бармалеева улица
Общежитие №2 СЗГМУ имени И.И. Мечникова
Гражданочка
улица Щербакова
НИИ Цитологии
Наука
Перекрёсток
СПБ ГУЗ Городская больница Святой преподобной мученицы Елизаветы
сквер Шевченко
ЛДМ-Отель
"Подростково-молодёжный клуб ""Юность"""
Тяговая подстанция «Лесная»
Общежитие ВМФ
Межрайонная инспекция ФНС № 17
Многофункциональный центр предоставлени ягосударственных услуг Выборгского района
Общежитие № 3 СПбГЛТУ
Мармара
"Водоканал СПб (район водоснабжения ""Северный"")"
Общежитие № 2 СПбГЛТУ
Общежитие № 1 СПбГЛТУ
"ТК ""Хозяин"""
аллея Академика Глушко
Гимназия № 148 им. Сервантеса
Общежитие №7 СПбГЛТУ
Общежитие КСИ и ГХ
Общежитие №6 СПбГЛТУ
Детский сад № 102
Детский сад № 43
Центр внешкольной работы с детьми и молодежью
Школа № 98
Отдел полиции № 6 ГУВД Санкт-Петербурга и Ленинградской области
"ТК ""Прогресс"""
3 Отделение полиции Калининского района СПб
Кожно-венерологический диспансер №9
Поликлиника городская №86  поликлиническое отделение №57
Централизованная бухгалтерия администрации Калининского района
ТРЦ «Меркурий»
Онежский проезд
Витебский проспект
Витебский проспект
КультПросвет
Выставочный зал «Цветы»
Медиацентр правительства Санкт-Петербурга
ЖК «Ломоносов»
Учебный центр вычислительной техники
ГИБДД Калининского района
Скачков переулок
Новосибирский сквер
Подстанции скорой помощи №10 и №24
ПО Орбита
